Armscode,Mcode,Description
280189950009,026570000500,KAPPA JC TEE-ALL COLOR - RBLWH - ALLSZ
280189950010,026570000400,KAPPA JC TEE-ALL COLOR - BLKGR - ALLSZ
280189950011,026570000100,KAPPA JC TEE-ALL COLOR - ALLCL - ALLSZ
280189960000,9019820,KAPPA JC TEE-ALL COLOR
280189960001,026590000400,KAPPA JC TEE-ALL COLOR - NVYWH - ALLSZ
280189960002,026590000200,KAPPA JC TEE-ALL COLOR - DGYWH - ALLSZ
280189960003,026590000300,KAPPA JC TEE-ALL COLOR - BLKGY - ALLSZ
280189960004,901982000701,KAPPA JC TEE-ALL COLOR - BLKGR - ALLSZ
280189960005,901982000801,KAPPA JC TEE-ALL COLOR - WHTRD - ALLSZ
280189960006,026590000500,KAPPA JC TEE-ALL COLOR - RBLOR - ALLSZ
280189960007,026590000100,KAPPA JC TEE-ALL COLOR - N/A - ALLSZ
280189970000,9018894,KAPPA JC TEE-ALL COLOR
280189970001,026610000600,KAPPA JC TEE-ALL COLOR - WHTBK - ALLSZ
280189970002,026610000400,KAPPA JC TEE-ALL COLOR - DGYRD - ALLSZ
280189970003,026610000300,KAPPA JC TEE-ALL COLOR - BLKWH - ALLSZ
280189970004,026610000200,KAPPA JC TEE-ALL COLOR - REDWH - ALLSZ
280189970005,026610000500,KAPPA JC TEE-ALL COLOR - RBLWH - ALLSZ
280189970006,901889400501,KAPPA JC TEE-ALL COLOR - NVYRD - ALLSZ
280189970007,901889400201,KAPPA JC TEE-ALL COLOR - N/A - ALLSZ
280189970008,026610000100,KAPPA JC TEE-ALL COLOR - ALLCL - ALLSZ
280336270000,,ADIDAS TEE X DAO BO
280336270001,4068817424293,ADIDAS TEE X DAO BO - WHITE - A/M
280336270002,4068817424231,ADIDAS TEE X DAO BO - WHITE - A/L
280336270003,4068817424262,ADIDAS TEE X DAO BO - WHITE - A/XL
280336280000,,ADIDAS TEE X DAO BO
280336280001,4068817424132,ADIDAS TEE X DAO BO - WHITE - A/S
280336280002,4068817423586,ADIDAS TEE X DAO BO - WHITE - A/M
280336280003,4068817423593,ADIDAS TEE X DAO BO - WHITE - A/L
280336280004,4068817424149,ADIDAS TEE X DAO BO - WHITE - A/XL
280191470000,9057667,KAPPA MEN 15
280191470001,905766700307,KAPPA MEN 15 - BROWN - 11
280191470002,905766700306,KAPPA MEN 15 - BROWN - 10
280191470003,905766700305,KAPPA MEN 15 - BROWN - 9
280191470004,905766700304,KAPPA MEN 15 - BROWN - 8
280191470005,905766700303,KAPPA MEN 15 - BROWN - 7
280191470006,905766700302,KAPPA MEN 15 - BROWN - 6
280191470007,905766700301,KAPPA MEN 15 - BROWN - 5
280191470008,905766700206,KAPPA MEN 15 - BLACK - 10
280191470009,905766700205,KAPPA MEN 15 - BLACK - 9
280191470010,905766700204,KAPPA MEN 15 - BLACK - 8
280191470011,905766700203,KAPPA MEN 15 - BLACK - 7
280191470012,905766700202,KAPPA MEN 15 - BLACK - 6
280191470013,905766700201,KAPPA MEN 15 - BLACK - 5
280191470014,905766700107,KAPPA MEN 15 - NAVY - 11
280191470015,905766700106,KAPPA MEN 15 - NAVY - 10
280191470016,905766700105,KAPPA MEN 15 - NAVY - 9
280191470017,905766700104,KAPPA MEN 15 - NAVY - 8
280191470018,905766700103,KAPPA MEN 15 - NAVY - 7
280191470019,905766700102,KAPPA MEN 15 - NAVY - 6
280191470020,905766700101,KAPPA MEN 15 - NAVY - 5
280191480000,9057668,KAPPA MEN 16
280191480001,905766800305,KAPPA MEN 16 - NAVY - 5
280191480002,905766800303,KAPPA MEN 16 - NAVY - 11
280191480003,905766800302,KAPPA MEN 16 - NAVY - 10
280191480004,905766800306,KAPPA MEN 16 - NAVY - 6
280191480005,905766800301,KAPPA MEN 16 - NAVY - 9
280191480006,905766800307,KAPPA MEN 16 - NAVY - 7
280191480007,905766800304,KAPPA MEN 16 - NAVY - 8
280191480008,905766800207,KAPPA MEN 16 - BLACK - 7
280191480009,905766800203,KAPPA MEN 16 - BLACK - 11
280191480010,905766800206,KAPPA MEN 16 - BLACK - 6
280191480011,905766800205,KAPPA MEN 16 - BLACK - 5
280191480012,905766800202,KAPPA MEN 16 - BLACK - 10
280191480013,905766800201,KAPPA MEN 16 - BLACK - 9
280191480014,905766800204,KAPPA MEN 16 - BLACK - 8
280191480015,905766800107,KAPPA MEN 16 - BROWN - 7
280191480016,905766800106,KAPPA MEN 16 - BROWN - 6
280191480017,905766800105,KAPPA MEN 16 - BROWN - 5
280191480018,905766800104,KAPPA MEN 16 - BROWN - 8
280191480019,905766800103,KAPPA MEN 16 - BROWN - 11
280191480020,905766800102,KAPPA MEN 16 - BROWN - 10
280191480021,905766800101,KAPPA MEN 16 - BROWN - 9
280191490000,9019921,KAPPA MEN KM 31
280191490001,KM-31RD07,KAPPA MEN KM 31 - RED - 7
280191490002,KM-31RD06,KAPPA MEN KM 31 - RED - 6
280191490003,KM-31RD05,KAPPA MEN KM 31 - RED - 5
280191490004,KM-31BK06,KAPPA MEN KM 31 - BLACK - 6
280191490005,KM-31BK05,KAPPA MEN KM 31 - BLACK - 5
280191490006,KM-31GY11,KAPPA MEN KM 31 - GREY - 11
280191490007,KM-31GY10,KAPPA MEN KM 31 - GREY - 10
280191490008,KM-31GY09,KAPPA MEN KM 31 - GREY - 9
280191490009,KM-31GY08,KAPPA MEN KM 31 - GREY - 8
280191490010,KM-31GY07,KAPPA MEN KM 31 - GREY - 7
280191490011,KM-31AG11,KAPPA MEN KM 31 - AMYGR - 11
280191490012,KM-31AG10,KAPPA MEN KM 31 - AMYGR - 10
280191490013,KM-31AG09,KAPPA MEN KM 31 - AMYGR - 9
280191490014,KM-31AG08,KAPPA MEN KM 31 - AMYGR - 8
280191490015,KM-31AG07,KAPPA MEN KM 31 - AMYGR - 7
280191490016,KM-31NV11,KAPPA MEN KM 31 - NAVY - 11
280191490017,KM-31NV10,KAPPA MEN KM 31 - NAVY - 10
280191490018,KM-31NV09,KAPPA MEN KM 31 - NAVY - 9
280191490019,KM-31NV08,KAPPA MEN KM 31 - NAVY - 8
280191490020,KM-31NV07,KAPPA MEN KM 31 - NAVY - 7
280191490021,KM-31BR11,KAPPA MEN KM 31 - BROWN - 11
280191490022,KM-31BR10,KAPPA MEN KM 31 - BROWN - 10
280191490023,KM-31BR09,KAPPA MEN KM 31 - BROWN - 9
280191490024,KM-31BR08,KAPPA MEN KM 31 - BROWN - 8
280191490025,KM-31BR07,KAPPA MEN KM 31 - BROWN - 7
280191490026,KM-31BK11,KAPPA MEN KM 31 - BLACK - 11
280191490027,KM-31BK10,KAPPA MEN KM 31 - BLACK - 10
280191490028,KM-31BK09,KAPPA MEN KM 31 - BLACK - 9
280191490029,KM-31BK08,KAPPA MEN KM 31 - BLACK - 8
280191490030,KM-31BK07,KAPPA MEN KM 31 - BLACK - 7
280212870000,9001231,MAXX KNEE SUPPORT
280212870001,MXKN003,MAXX KNEE SUPPORT - N/A - ALLSZ
280191530000,9019911,KAPPA SANDAL
280191530001,160810400100,KAPPA SANDAL - ROYAL - 10
280191530002,160810400090,KAPPA SANDAL - ROYAL - 9
280191530003,160810400080,KAPPA SANDAL - ROYAL - 8
280191530004,160810400070,KAPPA SANDAL - ROYAL - 7
280191530005,160810400060,KAPPA SANDAL - ROYAL - 6
280191530006,160810400050,KAPPA SANDAL - ROYAL - 5
280191530007,160810300100,KAPPA SANDAL - BLACK - 10
280191530008,160810300090,KAPPA SANDAL - BLACK - 9
280191530009,160810300080,KAPPA SANDAL - BLACK - 8
280191530010,160810300070,KAPPA SANDAL - BLACK - 7
280191530011,160810300060,KAPPA SANDAL - BLACK - 6
280191530012,160810300050,KAPPA SANDAL - BLACK - 5
280191530013,160810200100,KAPPA SANDAL - YELOW - 10
280191530014,160810200090,KAPPA SANDAL - YELOW - 9
280191530015,160810200080,KAPPA SANDAL - YELOW - 8
280191530016,160810200070,KAPPA SANDAL - YELOW - 7
280191530017,160810200060,KAPPA SANDAL - YELOW - 6
280191530018,160810200050,KAPPA SANDAL - YELOW - 5
280191530019,160810100100,KAPPA SANDAL - ORNG - 10
280191530020,160810100090,KAPPA SANDAL - ORNG - 9
280191530021,160810100080,KAPPA SANDAL - ORNG - 8
280191530022,160810100070,KAPPA SANDAL - ORNG - 7
280191530023,160810100060,KAPPA SANDAL - ORNG - 6
280191530024,160810100050,KAPPA SANDAL - ORNG - 5
280191560000,9000126,KAPPA SLIPPER
280191560001,201912100101,KAPPA SLIPPER - BLACK - 42
280191560002,201912106039,KAPPA SLIPPER - BLACK - 39
280191560003,201912106040,KAPPA SLIPPER - BLACK - 40
280191560004,201912106041,KAPPA SLIPPER - BLACK - 41
280191560005,201912106042,KAPPA SLIPPER - BLACK - 42
280191560006,201912106043,KAPPA SLIPPER - BLACK - 43
280191560007,201912106044,KAPPA SLIPPER - BLACK - 44
280191560008,201912106139,KAPPA SLIPPER - RED - 39
280191560009,201912106140,KAPPA SLIPPER - RED - 40
280191560010,201912106141,KAPPA SLIPPER - RED - 41
280191560011,201912106142,KAPPA SLIPPER - RED - 42
280191560012,201912106143,KAPPA SLIPPER - RED - 43
280191560013,201912106144,KAPPA SLIPPER - RED - 44
280191560014,201912106239,KAPPA SLIPPER - NAVY - 39
280191560015,201912106240,KAPPA SLIPPER - NAVY - 40
280191560016,201912106241,KAPPA SLIPPER - NAVY - 41
280191560017,201912106242,KAPPA SLIPPER - NAVY - 42
280191560018,201912106243,KAPPA SLIPPER - NAVY - 43
280191560019,201912106244,KAPPA SLIPPER - NAVY - 44
280191560020,201912106045,KAPPA SLIPPER - BLACK - 45
280191560021,201912106145,KAPPA SLIPPER - RED - 45
280191560022,201912106245,KAPPA SLIPPER - NAVY - 45
280191580000,9019995,KAPPA SANDAL
280191580001,201912107244,KAPPA SANDAL - BLKGD - 44
280191580002,201912107243,KAPPA SANDAL - BLKGD - 43
280191580003,201912107242,KAPPA SANDAL - BLKGD - 42
280191580004,201912107241,KAPPA SANDAL - BLKGD - 41
280191580005,201912107240,KAPPA SANDAL - BLKGD - 40
280191580006,201912107239,KAPPA SANDAL - BLKGD - 39
280191580007,201912107144,KAPPA SANDAL - BLACK - 44
280191580008,201912107143,KAPPA SANDAL - BLACK - 43
280191580009,201912107142,KAPPA SANDAL - BLACK - 42
280191580010,201912107141,KAPPA SANDAL - BLACK - 41
280191580011,201912107140,KAPPA SANDAL - BLACK - 40
280191580012,201912107139,KAPPA SANDAL - BLACK - 39
280191580013,201912107044,KAPPA SANDAL - BLKWH - 44
280191580014,201912107043,KAPPA SANDAL - BLKWH - 43
280191580015,201912107042,KAPPA SANDAL - BLKWH - 42
280191580016,201912107041,KAPPA SANDAL - BLKWH - 41
280191580017,201912107040,KAPPA SANDAL - BLKWH - 40
280191580018,201912107039,KAPPA SANDAL - BLKWH - 39
280191590000,9019992,KAPPA SLIPPER
280191590001,201911109245,KAPPA SLIPPER - RED - 45
280191590002,201911109145,KAPPA SLIPPER - NAVY - 45
280191590003,201911109045,KAPPA SLIPPER - BLACK - 45
280191590004,201911109244,KAPPA SLIPPER - RED - 44
280191590005,201911109243,KAPPA SLIPPER - RED - 43
280191590006,201911109242,KAPPA SLIPPER - RED - 42
280191590007,201911109241,KAPPA SLIPPER - RED - 41
280191590008,201911109240,KAPPA SLIPPER - RED - 40
280191590009,201911109239,KAPPA SLIPPER - RED - 39
280191590010,201911109144,KAPPA SLIPPER - NAVY - 44
280191590011,201911109143,KAPPA SLIPPER - NAVY - 43
280191590012,201911109142,KAPPA SLIPPER - NAVY - 42
280191590013,201911109141,KAPPA SLIPPER - NAVY - 41
280191590014,201911109140,KAPPA SLIPPER - NAVY - 40
280191590015,201911109139,KAPPA SLIPPER - NAVY - 39
280191590016,201911109044,KAPPA SLIPPER - BLACK - 44
280191590017,201911109043,KAPPA SLIPPER - BLACK - 43
280191590018,201911109042,KAPPA SLIPPER - BLACK - 42
280191590019,201911109041,KAPPA SLIPPER - BLACK - 41
280191590020,201911109040,KAPPA SLIPPER - BLACK - 40
280191590021,201911109039,KAPPA SLIPPER - BLACK - 39
280191660000,9002063,KAPPA SLIPPER
280191660001,201912102245,KAPPA SLIPPER - RED - 45
280191660002,201912102145,KAPPA SLIPPER - NAVY - 45
280191660003,201912102045,KAPPA SLIPPER - BLACK - 45
280191660004,201912102244,KAPPA SLIPPER - RED - 44
280191660005,201912102243,KAPPA SLIPPER - RED - 43
280191660006,201912102242,KAPPA SLIPPER - RED - 42
280191660007,201912102241,KAPPA SLIPPER - RED - 41
280191660008,201912102240,KAPPA SLIPPER - RED - 40
280191660009,201912102239,KAPPA SLIPPER - RED - 39
280191660010,201912102144,KAPPA SLIPPER - NAVY - 44
280191660011,201912102143,KAPPA SLIPPER - NAVY - 43
280191660012,201912102142,KAPPA SLIPPER - NAVY - 42
280191660013,201912102141,KAPPA SLIPPER - NAVY - 41
280191660014,201912102140,KAPPA SLIPPER - NAVY - 40
280191660015,201912102139,KAPPA SLIPPER - NAVY - 39
280191660016,201912102044,KAPPA SLIPPER - BLACK - 44
280191660017,201912102042,KAPPA SLIPPER - BLACK - 42
280191660018,201912102041,KAPPA SLIPPER - BLACK - 41
280191660019,201912102040,KAPPA SLIPPER - BLACK - 40
280191660020,201912102039,KAPPA SLIPPER - BLACK - 39
280191660021,201912102043,KAPPA SLIPPER - BLACK - 43
280191680000,9019910,KAPPA SANDAL
280191680001,160812400100,KAPPA SANDAL - TURQU - 10
280191680002,160812400090,KAPPA SANDAL - TURQU - 9
280191680003,160812400080,KAPPA SANDAL - TURQU - 8
280191680004,160812400070,KAPPA SANDAL - TURQU - 7
280191680005,160812400060,KAPPA SANDAL - TURQU - 6
280191680006,160812400050,KAPPA SANDAL - TURQU - 5
280191680007,160812300100,KAPPA SANDAL - RED - 10
280191680008,160812300090,KAPPA SANDAL - RED - 9
280191680009,160812300080,KAPPA SANDAL - RED - 8
280191680010,160812300070,KAPPA SANDAL - RED - 7
280191680011,160812300060,KAPPA SANDAL - RED - 6
280191680012,160812300050,KAPPA SANDAL - RED - 5
280191680013,160812200100,KAPPA SANDAL - ORNG - 10
280191680014,160812200070,KAPPA SANDAL - ORNG - 7
280191680015,160812200060,KAPPA SANDAL - ORNG - 6
280191680016,160812200050,KAPPA SANDAL - ORNG - 5
280191680017,160812100100,KAPPA SANDAL - YELOW - 10
280191680018,160812100090,KAPPA SANDAL - YELOW - 9
280191680019,160812100080,KAPPA SANDAL - YELOW - 8
280191680020,160812100070,KAPPA SANDAL - YELOW - 7
280191680021,160812100060,KAPPA SANDAL - YELOW - 6
280191680022,160812100050,KAPPA SANDAL - YELOW - 5
280191710000,9019918,KAPPA KP 26
280191710001,KF2FD089RB11,KAPPA KP 26 - ROYAL - 11
280191710002,KF2FD089RB10,KAPPA KP 26 - ROYAL - 10
280191710003,KF2FD089RB9,KAPPA KP 26 - ROYAL - 9
280191710004,KF2FD089RB8,KAPPA KP 26 - ROYAL - 8
280191710005,KF2FD089RB7,KAPPA KP 26 - ROYAL - 7
280191710006,KF2FD089RB6,KAPPA KP 26 - ROYAL - 6
280191710007,KF2FD089RB5,KAPPA KP 26 - ROYAL - 5
280191710008,KF2FD089RE10,KAPPA KP 26 - RED - 10
280191710009,KF2FD089RE9,KAPPA KP 26 - RED - 9
280191710010,KF2FD089RE8,KAPPA KP 26 - RED - 8
280191710011,KF2FD089RE7,KAPPA KP 26 - RED - 7
280191710012,KF2FD089RE6,KAPPA KP 26 - RED - 6
280191710013,KF2FD089RE5,KAPPA KP 26 - RED - 5
280191710014,KF2FD089GR10,KAPPA KP 26 - GREEN - 10
280191710015,KF2FD089GR9,KAPPA KP 26 - GREEN - 9
280191710016,KF2FD089GR8,KAPPA KP 26 - GREEN - 8
280191710017,KF2FD089GR7,KAPPA KP 26 - GREEN - 7
280191710018,KF2FD089GR6,KAPPA KP 26 - GREEN - 6
280191710019,KF2FD089GR5,KAPPA KP 26 - GREEN - 5
280191710020,KF2FD089BL11,KAPPA KP 26 - BLACK - 11
280191710021,KF2FD089BL10,KAPPA KP 26 - BLACK - 10
280191710022,KF2FD089BL9,KAPPA KP 26 - BLACK - 9
280191710023,KF2FD089BL8,KAPPA KP 26 - BLACK - 8
280191710024,KF2FD089BL7,KAPPA KP 26 - BLACK - 7
280191710025,KF2FD089BL6,KAPPA KP 26 - BLACK - 6
280191710026,KF2FD089BL5,KAPPA KP 26 - BLACK - 5
280191710027,KF2FD089AGR10,KAPPA KP 26 - GREEN - 10
280191710028,KF2FD089AGR9,KAPPA KP 26 - GREEN - 9
280191710029,KF2FD089AGR8,KAPPA KP 26 - GREEN - 8
280191710030,KF2FD089AGR7,KAPPA KP 26 - GREEN - 7
280191710031,KF2FD089AGR6,KAPPA KP 26 - GREEN - 6
280191710032,KF2FD089AGR5,KAPPA KP 26 - GREEN - 5
280191710033,KF2FD089AG11,KAPPA KP 26 - AMYGR - 11
280191710034,KF2FD089AG10,KAPPA KP 26 - AMYGR - 10
280191710035,KF2FD089AG9,KAPPA KP 26 - AMYGR - 9
280191710036,KF2FD089AG8,KAPPA KP 26 - AMYGR - 8
280191710037,KF2FD089AG7,KAPPA KP 26 - AMYGR - 7
280191710038,KF2FD089AG6,KAPPA KP 26 - AMYGR - 6
280191710039,KF2FD089AG5,KAPPA KP 26 - AMYGR - 5
280191720000,9055655,KAPPA SLIPPER
280191720001,905565500205,KAPPA SLIPPER - NAVY - 45
280191720002,905565500204,KAPPA SLIPPER - NAVY - 44
280191720003,905565500203,KAPPA SLIPPER - NAVY - 43
280191720004,905565500202,KAPPA SLIPPER - NAVY - 42
280191720005,905565500201,KAPPA SLIPPER - NAVY - 41
280191720006,905565500105,KAPPA SLIPPER - BLACK - 45
280191720007,905565500104,KAPPA SLIPPER - BLACK - 44
280191720008,905565500103,KAPPA SLIPPER - BLACK - 43
280191720009,905565500102,KAPPA SLIPPER - BLACK - 42
280191720010,905565500101,KAPPA SLIPPER - BLACK - 41
280191740000,9019931,KAPPA MEN SANDAL
280191740001,201802592045,KAPPA MEN SANDAL - NAVY - 45
280191740002,201802592044,KAPPA MEN SANDAL - NAVY - 44
280191740003,201802592043,KAPPA MEN SANDAL - NAVY - 43
280191740004,201802592042,KAPPA MEN SANDAL - NAVY - 42
280191740005,201802592041,KAPPA MEN SANDAL - NAVY - 41
280191740006,201802592040,KAPPA MEN SANDAL - NAVY - 40
280191740007,201802591045,KAPPA MEN SANDAL - GREY - 45
280191740008,201802591044,KAPPA MEN SANDAL - GREY - 44
280191740009,201802591043,KAPPA MEN SANDAL - GREY - 43
280191740010,201802591042,KAPPA MEN SANDAL - GREY - 42
280191740011,201802591041,KAPPA MEN SANDAL - GREY - 41
280191740012,201802591040,KAPPA MEN SANDAL - GREY - 40
280191740013,201802590045,KAPPA MEN SANDAL - BLACK - 45
280191740014,201802590044,KAPPA MEN SANDAL - BLACK - 44
280191740015,201802590043,KAPPA MEN SANDAL - BLACK - 43
280191740016,201802590042,KAPPA MEN SANDAL - BLACK - 42
280191740017,201802590041,KAPPA MEN SANDAL - BLACK - 41
280191740018,201802590040,KAPPA MEN SANDAL - BLACK - 40
280191790000,9019984,KAPPA SANDAL
280191790001,201811720145,KAPPA SANDAL - NAVY - 45
280191790002,201811720144,KAPPA SANDAL - NAVY - 44
280191790003,201811720143,KAPPA SANDAL - NAVY - 43
280191790004,201811720142,KAPPA SANDAL - NAVY - 42
280191790005,201811720141,KAPPA SANDAL - NAVY - 41
280191790006,201811720140,KAPPA SANDAL - NAVY - 40
280191790007,201811720045,KAPPA SANDAL - BLACK - 45
280191790008,201811720044,KAPPA SANDAL - BLACK - 44
280191790009,201811720043,KAPPA SANDAL - BLACK - 43
280191790010,201811720042,KAPPA SANDAL - BLACK - 42
280191790011,201811720041,KAPPA SANDAL - BLACK - 41
280191790012,201811720040,KAPPA SANDAL - BLACK - 40
280191800000,9019991,KAPPA SLIPPER KP 79
280191800001,901999100207,KAPPA SLIPPER KP 79 - NAVY - 45
280191800002,901999100107,KAPPA SLIPPER KP 79 - BLACK - 45
280191800003,2019087910445,KAPPA SLIPPER KP 79 - NAVY - 44
280191800004,2019087910438,KAPPA SLIPPER KP 79 - NAVY - 43
280191800005,2019087910421,KAPPA SLIPPER KP 79 - NAVY - 42
280191800006,2019087910414,KAPPA SLIPPER KP 79 - NAVY - 41
280191800007,2019087910407,KAPPA SLIPPER KP 79 - NAVY - 40
280191800008,2019087910391,KAPPA SLIPPER KP 79 - NAVY - 39
280191800009,2019087900446,KAPPA SLIPPER KP 79 - BLACK - 44
280191800010,2019087900439,KAPPA SLIPPER KP 79 - BLACK - 43
280191800011,2019087900422,KAPPA SLIPPER KP 79 - BLACK - 42
280191800012,2019087900415,KAPPA SLIPPER KP 79 - BLACK - 41
280191800013,2019087900408,KAPPA SLIPPER KP 79 - BLACK - 40
280191800014,2019087900392,KAPPA SLIPPER KP 79 - BLACK - 39
280191830000,9019994,KAPPA SANDAL
280191830001,901999400107,KAPPA SANDAL - N/A - 45
280191830002,901999400106,KAPPA SANDAL - N/A - 44
280191830003,901999400105,KAPPA SANDAL - N/A - 43
280191830004,901999400104,KAPPA SANDAL - N/A - 42
280191830005,901999400103,KAPPA SANDAL - N/A - 41
280191830006,901999400102,KAPPA SANDAL - N/A - 40
280191830007,901999400101,KAPPA SANDAL - N/A - 39
280191830008,201911821045,KAPPA SANDAL - NAVY - 45
280191830009,201911821044,KAPPA SANDAL - NAVY - 44
280191830010,201911821043,KAPPA SANDAL - NAVY - 43
280191830011,201911821042,KAPPA SANDAL - NAVY - 42
280191830012,201911821041,KAPPA SANDAL - NAVY - 41
280191830013,201911821040,KAPPA SANDAL - NAVY - 40
280191830014,201911821039,KAPPA SANDAL - NAVY - 39
280191830015,201911820045,KAPPA SANDAL - BLACK - 45
280191830016,201911820044,KAPPA SANDAL - BLACK - 44
280191830017,201911820043,KAPPA SANDAL - BLACK - 43
280191830018,201911820042,KAPPA SANDAL - BLACK - 42
280191830019,201911820041,KAPPA SANDAL - BLACK - 41
280191830020,201911820040,KAPPA SANDAL - BLACK - 40
280191830021,201911820039,KAPPA SANDAL - BLACK - 39
280291640000,,KAPPA JERSEY
280291640001,KP1SJ097-PUR-XS,KAPPA JERSEY - PURPE - XS
280291640002,KP1SJ097-PUR-S,KAPPA JERSEY - PURPE - S
280291640003,KP1SJ097-PUR-M,KAPPA JERSEY - PURPE - M
280291640004,KP1SJ097-PUR-L,KAPPA JERSEY - PURPE - L
280291640005,KP1SJ097-PUR-XL,KAPPA JERSEY - PURPE - XL
280291640006,KP1SJ097-PUR-XXL,KAPPA JERSEY - PURPE - 2XL
280291640007,KP1SJ097-PUR-3XL,KAPPA JERSEY - PURPE - 3XL
280190270000,9070575,KAPPA JERSEY
280190270001,KP2SJ105-BKWE-XXL,KAPPA JERSEY - BLKWH - 2XL
280190270002,KP2SJ105-BKWE-L,KAPPA JERSEY - BLKWH - L
280190270003,KP2SJ105-BKWE-M,KAPPA JERSEY - BLKWH - M
280190270004,KP2SJ105-BKWE-S,KAPPA JERSEY - BLKWH - S
280190270005,KP2SJ105-BKWE-XL,KAPPA JERSEY - BLKWH - XL
280190270006,KP2SJ105-BKGY-XXL,KAPPA JERSEY - BLKGY - 2XL
280190270007,KP2SJ105-BKGY-L,KAPPA JERSEY - BLKGY - L
280190270008,KP2SJ105-BKGY-M,KAPPA JERSEY - BLKGY - M
280190270009,KP2SJ105-BKGY-S,KAPPA JERSEY - BLKGY - S
280190270010,KP2SJ105-BKGY-XL,KAPPA JERSEY - BLKGY - XL
280190270011,KP2SJ105-BKRD-XXL,KAPPA JERSEY - BLKRD - 2XL
280190270012,KP2SJ105-BKRD-L,KAPPA JERSEY - BLKRD - L
280190270013,KP2SJ105-BKRD-M,KAPPA JERSEY - BLKRD - M
280190270014,KP2SJ105-BKRD-S,KAPPA JERSEY - BLKRD - S
280190270015,KP2SJ105-BKRD-XL,KAPPA JERSEY - BLKRD - XL
280190270016,KP2SJ105-BKGD-XXL,KAPPA JERSEY - BLKGD - 2XL
280190270017,KP2SJ105-BKGD-L,KAPPA JERSEY - BLKGD - L
280190270018,KP2SJ105-BKGD-M,KAPPA JERSEY - BLKGD - M
280190270019,KP2SJ105-BKGD-S,KAPPA JERSEY - BLKGD - S
280190270020,KP2SJ105-BKGD-XL,KAPPA JERSEY - BLKGD - XL
280190270021,KP2SJ105-DGWE-XXL,KAPPA JERSEY - DGYWH - 2XL
280190270022,KP2SJ105-DGWE-L,KAPPA JERSEY - DGYWH - L
280190270023,KP2SJ105-DGWE-M,KAPPA JERSEY - DGYWH - M
280190270024,KP2SJ105-DGWE-S,KAPPA JERSEY - DGYWH - S
280190270025,KP2SJ105-DGWE-XL,KAPPA JERSEY - DGYWH - XL
280190270026,KP2SJ105-NYWE-XXL,KAPPA JERSEY - NVYWH - 2XL
280190270027,KP2SJ105-NYWE-L,KAPPA JERSEY - NVYWH - L
280190270028,KP2SJ105-NYWE-M,KAPPA JERSEY - NVYWH - M
280190270029,KP2SJ105-NYWE-S,KAPPA JERSEY - NVYWH - S
280190270030,KP2SJ105-NYWE-XL,KAPPA JERSEY - NVYWH - XL
280190270031,907057500804,KAPPA JERSEY - NVYWH - XL
280190270032,907057500801,KAPPA JERSEY - NVYWH - S
280190270033,907057500802,KAPPA JERSEY - NVYWH - M
280190270034,907057500803,KAPPA JERSEY - NVYWH - L
280190270035,907057500805,KAPPA JERSEY - NVYWH - 2XL
280190270036,907057500704,KAPPA JERSEY - DGYWH - XL
280190270037,907057500701,KAPPA JERSEY - DGYWH - S
280190270038,907057500702,KAPPA JERSEY - DGYWH - M
280190270039,907057500703,KAPPA JERSEY - DGYWH - L
280190270040,907057500705,KAPPA JERSEY - DGYWH - 2XL
280190270041,907057500604,KAPPA JERSEY - BLKGD - XL
280190270042,907057500601,KAPPA JERSEY - BLKGD - S
280190270043,907057500602,KAPPA JERSEY - BLKGD - M
280190270044,907057500603,KAPPA JERSEY - BLKGD - L
280190270045,907057500605,KAPPA JERSEY - BLKGD - 2XL
280190270046,907057500504,KAPPA JERSEY - BLKRD - XL
280190270047,907057500501,KAPPA JERSEY - BLKRD - S
280190270048,907057500502,KAPPA JERSEY - BLKRD - M
280190270049,907057500503,KAPPA JERSEY - BLKRD - L
280190270050,907057500505,KAPPA JERSEY - BLKRD - 2XL
280190270051,907057500404,KAPPA JERSEY - BLKGY - XL
280190270052,907057500401,KAPPA JERSEY - BLKGY - S
280190270053,907057500402,KAPPA JERSEY - BLKGY - M
280190270054,907057500403,KAPPA JERSEY - BLKGY - L
280190270055,907057500405,KAPPA JERSEY - BLKGY - 2XL
280190270056,907057500304,KAPPA JERSEY - BLKWH - XL
280190270057,907057500301,KAPPA JERSEY - BLKWH - S
280190270058,907057500302,KAPPA JERSEY - BLKWH - M
280190270059,907057500303,KAPPA JERSEY - BLKWH - L
280190270060,907057500305,KAPPA JERSEY - BLKWH - 2XL
280190270061,KP2SJ105-DGWE-2XL,KAPPA JERSEY - DGYWH - 2XL
280190270062,KP2SJ105-BKRD-2XL,KAPPA JERSEY - BLKRD - 2XL
280190270063,907057500507,KAPPA JERSEY - BLKRD - 4XL
280190270064,907057500506,KAPPA JERSEY - BLKRD - 3XL
280190270065,907057500408,KAPPA JERSEY - BLKGY - 5XL
280190270066,907057500407,KAPPA JERSEY - BLKGY - 4XL
280190270067,907057500406,KAPPA JERSEY - BLKGY - 3XL
280190270068,907057500308,KAPPA JERSEY - BLKWH - 5XL
280190270069,907057500307,KAPPA JERSEY - BLKWH - 4XL
280190270070,907057500306,KAPPA JERSEY - BLKWH - 3XL
280190270071,907057500208,KAPPA JERSEY - NAVY - 5XL
280190270072,907057500207,KAPPA JERSEY - NAVY - 4XL
